OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,NHDPlusID,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
857,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900062340,Copper_River_75003900062340,75003900062340.000000000000000,75003900062340,75003900062340.000000000000000,2700890.000010236166418,51135409849.801246643066406,39970877500.000000000000000,11160491600.000000000000000,21.8270931,196,8573.000000000000000,857300.000000000000000,125,440,315,268.927913215910905,82.510585198628064,2305519.000000000000000,315,125,126,289,370,125,4991,1182.630081323202376,620.571104148446011,0.000003110431408,84.815734863281250,13.813137361263411,14.251306560052374,196,8573.000000000000000,857300.000000000000000,0.000003166231636,71.407615661621094,71.407612495389458,20.071383835279242,13.472367022427605,172071.973619848955423,17.664302825927734,37.005642700195310,48647796900.000000000000000,2483572200.000000000000000,4.8572378,8336290849.103947639465332,16.302383951922796,1059278273.017530918121338,2.071516149237725,519.153843950995906,515.509064581681059,512.488311670015605,510.966028862327846,510.138995362986464,518.737472013937690,511.178904859012562,514.128657681581558,513.144444748029400,510.107035717839778,514.640399911960913,521.006976601624842,525.455467026104657,512.708152992723967,508.356446694528302,504.000405173282616,506.680105662575329,520.279871430100229,503.824138909084411
858,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900056636,Copper_River_75003900056636,75003900056636.000000000000000,75003900056636,75003900056636.000000000000000,78600.006203277211171,96530900.098749846220016,69614200.000000000000000,26809600.000000000000000,27.8039246,197,8633.000000000000000,863300.000000000000000,166,690,524,411.323410170276873,123.932226202976608,3550955.000000000000000,520,468,171,413,589,166,2037,1267.473081334690960,321.624537853815184,0.000010378907973,69.015892028808594,24.556783108064042,11.694319651620919,197,8633.000000000000000,863300.000000000000000,0.000011689919120,64.388290405273438,64.388278715354318,30.825299857027190,14.350481371251105,266114.813665715744719,29.740278244018555,50.589173126220707,96394100.000000000000000,29700.000000000000000,0.0308015,,,139942.373477329034358,0.144971582502774,530.592464846725989,517.139038318734379,520.276742134537926,515.421710162478234,517.895235221093571,528.383315371371168,516.653660906357914,525.680984549966070,512.826683255458761,516.909396936638132,516.176193675057334,540.818101021749840,526.350604186868054,526.654272583153670,508.468558981043998,515.275012171110689,509.533754650787671,532.007070355200312,514.779944075276489
859,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057331,Copper_River_75003900057331,75003900057331.000000000000000,75003900057331,75003900057331.000000000000000,116670.004805235163076,192014324.946499884128571,145453500.000000000000000,46382400.000000000000000,24.1781654,198,445.000000000000000,44500.000000000000000,112,129,17,117.525842696629283,2.310188867705222,52299.000000000000000,17,116,125,117,120,112,2099,1132.909049348938652,424.321091708213430,0.000002831757001,72.540298461914062,24.279010942270002,12.172088203908119,198,445.000000000000000,44500.000000000000000,0.000002831757001,12.202864646911621,12.202861815154620,3.985680922348431,2.373193262441690,1773.628010445052041,3.434154748916626,6.717122268676758,191831400.000000000000000,4500.000000000000000,0.0023458,2819796.986113181337714,1.468534697553867,512917.004685985855758,0.267124343368078,533.336782292190492,522.192694009143906,522.835378983580426,520.927265847593048,519.295187365614197,531.600020782457818,519.594366337650399,529.850052714417416,514.298137424070660,521.214896061313084,521.805980070979558,543.656322587266459,531.193823483787810,524.777126606032311,513.810062912223316,517.849255420784289,512.344836377301249,532.067473669423180,518.254593674535613
860,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900016668,Copper_River_75003900016668,75003900016668.000000000000000,75003900016668,75003900016668.000000000000000,2704440.001010587438941,51822060424.880752563476562,40455803200.000000000000000,11362211100.000000000000000,21.9271450,199,42244.000000000000000,4224400.000000000000000,104,2040,1936,499.078093930501041,428.159062752327372,21083055.000000000000000,1827,107,1384,305,1164,104,4991,1181.924124661019732,618.976628326714376,0.000002514178050,84.815734863281250,13.959032674844279,14.299892590481369,199,42244.000000000000000,4224400.000000000000000,0.000002615235189,63.101562500000000,63.101559884764811,21.510777758530800,16.607932224451996,908701.295631375163794,18.369223594665527,44.350431823730496,49334236400.000000000000000,2483777900.000000000000000,4.7932711,8394794497.411956787109375,16.199268088887983,1060653397.415116548538208,2.046721779718887,519.373383492170774,515.616922117248123,512.640862047657720,511.119283284782057,510.292031822931790,518.923878093792837,511.325544680242331,514.334904257932521,513.203225521308923,510.268513945988843,514.749560502608460,521.290374443914629,525.536057130374729,512.909852133867389,508.444088799664883,504.215400168193355,506.804869688293650,520.464605750365649,504.053636612831724
861,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900048516,Copper_River_75003900048516,75003900048516.000000000000000,75003900048516,75003900048516.000000000000000,295260.003412473073695,1186782125.010000228881836,871021900.000000000000000,315317700.000000000000000,26.5790424,200,6841.000000000000000,684100.000000000000000,93,664,571,134.860400526238578,88.281173044877477,922580.000000000000000,456,97,197,102,174,93,2287,1146.702717923316186,401.948618079904975,0.000002149246484,76.243148803710938,24.013858502319039,13.058839226170770,200,6841.000000000000000,684100.000000000000000,0.000002149246484,57.300827026367188,57.300824877120704,16.430091993812759,15.619712284010927,112398.259329673091997,11.689432144165039,41.123638153076172,1184523200.000000000000000,1816400.000000000000000,0.1531096,161269751.053963899612427,13.588825417521768,3656719.085204403847456,0.308120505705594,542.741760414487544,530.631528120691655,532.185639262209861,528.783349020892501,527.909255124326023,540.189696190756990,530.817852312403147,535.548432335316420,523.938063077593370,531.085031667911835,529.936577553043549,546.843197536529260,536.323530455555897,530.864260855971452,523.549440454350133,528.144817862777700,527.507714732663317,538.334679403233963,526.316805864820367
862,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057747,Copper_River_75003900057747,75003900057747.000000000000000,75003900057747,75003900057747.000000000000000,2701140.018209901638329,51955801299.830497741699219,40562678600.000000000000000,11389076800.000000000000000,21.9224091,201,2884.000000000000000,288400.000000000000000,93,96,3,93.362343966712913,0.583627328102910,269257.000000000000000,4,93,96,93,94,93,4991,1181.192741841398856,619.071206549627959,0.000002228642870,84.815734863281250,13.986686948491146,14.313711429095473,201,2884.000000000000000,288400.000000000000000,0.000002270740197,6.844781875610352,6.844779604870155,0.489620931129329,1.115108271207469,1412.066765376984222,0.000002371086453,2.441967415809631,49467938600.000000000000000,2483816800.000000000000000,4.7810063,8406694683.521351814270020,16.180473543286066,1061182133.011335730552673,2.042470920402873,519.422025337401465,515.647124497716618,512.678039045952801,511.156640183315062,510.321813449054957,518.964012242445619,511.360922873564448,514.377939833463302,513.223958443134848,510.306118903860863,514.780081315010079,521.346057400024392,525.563444688192703,512.947145349828588,508.470684890285042,504.259051928058966,506.842652146694945,520.498152429748870,504.105852746168182
863,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057793,Copper_River_75003900057793,75003900057793.000000000000000,75003900057793,75003900057793.000000000000000,2687259.998909283895046,53337346549.735496520996094,41575612200.000000000000000,11757717100.000000000000000,22.0457211,202,14795.000000000000000,1479500.000000000000000,77,669,592,140.502399459277228,127.600556577360905,2078733.000000000000000,586,77,344,81,287,77,4991,1179.889553716642922,615.050192316043876,0.000001716320412,84.815734863281250,14.249441734363531,14.383405213552848,202,14795.000000000000000,1479500.000000000000000,0.000001716320412,62.968727111816406,62.968725395495994,12.095095085788888,16.443115564256193,178946.931794246600475,2.419295787811279,41.074776458740232,50847569500.000000000000000,2485759800.000000000000000,4.6608000,8611692875.006113052368164,16.145709211417113,1065046224.290495514869690,1.996811414863639,520.048051971002224,516.068439844912518,513.214464485928488,511.653724944737746,510.812025184181721,519.547012015874998,511.903824143904615,514.955332432589557,513.538116142379522,510.880631537682461,515.210642725906837,522.037886851394319,525.877034233415088,513.446091509394932,508.902082878125157,504.918859007816536,507.426526037137023,520.990807683213802,504.727913708159747
864,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900048464,Copper_River_75003900048464,75003900048464.000000000000000,75003900048464,75003900048464.000000000000000,78860.002803223585943,118885600.070999816060066,83104500.000000000000000,35661300.000000000000000,30.0265732,203,66707.000000000000000,6670700.000000000000000,77,1123,1046,371.137032095578775,250.931522820891615,24757438.000000000000000,1045,88,1120,313,763,77,2145,1102.776324497453970,443.036366645584110,0.000001951294280,71.128662109375000,23.915227531994130,14.115319596992439,203,66707.000000000000000,6670700.000000000000000,0.000001951294280,60.005966186523438,60.005964235229158,22.257136056391037,12.498710871315835,1484706.774913676781580,24.359613418579102,37.313034057617188,118746000.000000000000000,19800.000000000000000,0.0166715,35783125.004810959100723,30.098788232923813,166108.434185864811298,0.139721239651112,556.116851557574023,545.080994362183901,542.540603459613976,543.263706556531702,541.204450370826180,549.629933095120805,545.402912875210745,549.641497466200235,537.831430460805450,544.919677048218659,545.151850089909885,561.906113146683992,550.655110985152533,540.980184114914664,540.184773285955657,543.483844526872986,544.069848612133455,546.322976237455919,540.504526115850922
865,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900024361,Copper_River_75003900024361,75003900024361.000000000000000,75003900024361,75003900024361.000000000000000,216249.993509283667663,496130249.905250430107117,364483600.000000000000000,131315900.000000000000000,26.4856853,204,199.000000000000000,19900.000000000000000,77,92,15,79.180904522613133,2.721113647635162,15757.000000000000000,16,78,88,78,82,74,2314,1133.663423218479920,465.182887848351754,0.000001889248665,73.586906433105469,22.993186890330655,14.131271211104046,204,199.000000000000000,19900.000000000000000,0.000001992593525,22.142986297607422,22.142984305013897,4.336223436361275,5.698469688791397,862.908463835893826,2.415251016616821,14.528591346740724,494344600.000000000000000,1454900.000000000000000,0.2934452,113290619.834000021219254,22.834854326184693,1571346.820781425572932,0.316720623481740,545.484981484695368,536.574033869380514,535.514615674642073,536.088078100585790,532.661039259584300,541.768874546964298,532.121458062678016,539.882185564332872,529.461236524607216,537.613460087043109,534.019915075228596,551.486455982380107,543.062039796648378,537.353664239427644,527.685407445272403,535.792853871810848,531.902244901277413,543.418046818181892,531.371054862824849
866,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057854,Copper_River_75003900057854,75003900057854.000000000000000,75003900057854,75003900057854.000000000000000,371120.014315662032459,1906569050.097499608993530,1298940100.000000000000000,607079200.000000000000000,31.8506317,205,10096.000000000000000,1009600.000000000000000,75,427,352,138.619849445324803,93.966470622478582,1399506.000000000000000,352,76,427,80,299,75,3375,1182.372049328142793,528.065680525122161,0.000001872239295,79.602165222167969,21.105905109588928,13.750760775438190,205,10096.000000000000000,1009600.000000000000000,0.000001914389941,49.803237915039062,49.803236000649122,12.385284952660347,14.355668466790846,125041.836882058865740,3.533291578292847,35.318662643432617,1902807200.000000000000000,3212100.000000000000000,0.1685240,565237732.162878751754761,29.646853447766457,6342470.244842426851392,0.332664072382696,543.143753466587555,535.622944159540907,533.498361112379371,535.576525494106136,531.133054603277856,540.022424830413797,535.358347895807356,537.415087713495609,528.280296005199034,536.995731135684537,532.883665046856095,548.195740887535976,538.489103986098144,532.659116053226285,524.037203084244538,531.752689979149295,532.021631290744381,539.949045497679549,527.265054577482601
867,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900073407,Copper_River_75003900073407,75003900073407.000000000000000,75003900073407,75003900073407.000000000000000,2696499.994309708476067,53581627199.930999755859375,41755460500.000000000000000,11822136800.000000000000000,22.0654488,206,12000.000000000000000,1200000.000000000000000,62,250,188,74.925333333333427,31.635216529824582,899104.000000000000000,179,62,174,62,111,62,4991,1178.728843635542034,614.902157447333934,0.000001471193059,84.815734863281250,14.290147931040199,14.396863224326038,206,12000.000000000000000,1200000.000000000000000,0.000001580782623,65.252204895019531,65.252203314236908,5.825942204514631,11.556033844527782,69911.306454175573890,0.000001607579748,21.255675888061525,51091759700.000000000000000,2485837600.000000000000000,4.6396961,8656327977.463233947753906,16.155403316072455,1065490254.630282163619995,1.988536575521645,520.155111224647499,516.148658899439852,513.289401826731932,511.749654212708151,510.898551692016724,519.638374461156332,511.998504255001649,515.067165696109328,513.596632945885972,510.989611649843198,515.298517778345627,522.180578402223432,525.949177988023507,513.524380853073808,508.991883043506334,505.040099792150556,507.538999735294738,521.066683903844933,504.840303296717650
868,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900012034,Copper_River_75003900012034,75003900012034.000000000000000,75003900012034,75003900012034.000000000000000,2824140.000614578835666,54702094699.893501281738281,42525556700.000000000000000,12172320300.000000000000000,22.2537346,207,65431.000000000000000,6543100.000000000000000,51,76,25,55.868838929559317,4.380299896612348,3655554.000000000000000,26,55,76,55,61,51,4991,1172.765558844261932,614.658072986250318,0.000001175266107,84.815734863281250,14.409105876445972,14.459862182068395,207,65431.000000000000000,6543100.000000000000000,0.000001261448006,30.448837280273438,30.448836018825432,1.461675489214573,3.146957916786134,95638.888934798713308,0.000001410765435,4.095818996429443,52206280000.000000000000000,2491597000.000000000000000,4.5551987,9061862523.789772033691406,16.565841899665706,1078393527.709793806076050,1.971393478853184,520.837432876525895,516.773656445572442,513.867192433488754,512.409224658292828,511.535297653270163,520.256239040938112,512.685092460599662,515.755062035665674,514.095546976143055,511.755309076595495,515.897486230446589,522.974647544029494,526.460073064862627,514.087207863886533,509.594973977416032,505.772297502895583,508.265628009284683,521.593916706639220,505.529282675245895
869,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057655,Copper_River_75003900057655,75003900057655.000000000000000,75003900057655,75003900057655.000000000000000,182670.004407496395288,559391574.837000370025635,369043900.000000000000000,190061100.000000000000000,33.9938126,208,2267.000000000000000,226700.000000000000000,197,350,153,234.424349360388163,42.964238552599056,531440.000000000000000,153,201,311,205,302,197,3242,1323.004871714607589,492.901981363996413,0.000005066823178,79.602165222167969,18.656989512904669,13.881623244355351,208,2267.000000000000000,226700.000000000000000,0.000005066823178,40.179317474365234,40.179312407542056,10.368870009506754,10.575775885408930,23506.228311551811203,5.276934623718262,28.072570419311539,557661000.000000000000000,1444000.000000000000000,0.2582699,267285864.225932359695435,47.781531980315592,1626300.861749401781708,0.290726735064482,553.393169619309219,547.337183176676376,545.036460593261040,547.552662737776018,544.075233274613083,550.007034099149223,546.959686105498690,548.148569767771733,541.192375314130686,547.619318196029781,545.046401123229884,556.544200105538152,548.689415404979968,543.560480589520239,538.569243165416424,543.218932579716238,544.384417059390103,550.300569123885566,540.188412731061931
870,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900057643,Copper_River_75003900057643,75003900057643.000000000000000,75003900057643,75003900057643.000000000000000,324030.018513273447752,1301402499.985499620437622,907428000.000000000000000,393493600.000000000000000,30.2472954,209,3420.000000000000000,342000.000000000000000,112,227,115,131.871929824561306,17.744366582061541,451002.000000000000000,113,112,165,131,148,112,3242,1221.785637735581759,507.254230447906480,0.000002836891099,79.602165222167969,21.123432197153036,13.820556493366421,209,3420.000000000000000,342000.000000000000000,0.000002864548151,37.199325561523438,37.199322696975287,8.878298891879849,8.084611179364863,30363.782210229084740,6.209100723266602,21.209470748901367,1298325100.000000000000000,2596500.000000000000000,0.1995893,367433224.923395574092865,28.233634477226648,2947562.671380070969462,0.226491240904556,542.349487471037037,534.067561642456099,532.422210300746769,534.000187251857255,529.748919996412155,539.057585868352476,534.215898483052342,534.997976127082552,526.298141179290724,534.350200196525066,530.551081248869082,546.939900375263164,536.144925643483475,531.778542611643275,521.527946803258715,530.030124105845630,530.449772376741521,539.463555528638381,525.437102358815309
871,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900070258,Copper_River_75003900070258,75003900070258.000000000000000,75003900070258,75003900070258.000000000000000,35579.997801231962512,23675049.936750285327435,13067900.000000000000000,10549400.000000000000000,44.6681023,210,10.000000000000000,1000.000000000000000,68,71,3,69.200000000000003,0.871779788708136,692.000000000000000,4,69,71,69,70,65,1675,701.028631553989953,371.353604529832865,0.000001562999159,80.593429565429688,21.303433065234582,16.163474574978032,210,10.000000000000000,1000.000000000000000,0.682169198989868,9.597014427185059,8.914845228195190,3.963499176502228,2.517878303700829,39.634991765022278,3.375347256660461,6.708851671218871,23252400.000000000000000,364900.000000000000000,1.5450538,5074608.241153506562114,21.434414097164368,77691.692415609388263,0.328158515496984,545.575014925499318,535.141760615075668,527.756350799181973,533.421895883810066,529.697923871026546,542.702693069811517,533.428629619097705,539.880719113710597,520.510266082255839,535.741392961939709,533.873743524029919,558.426283207244182,541.028980095810880,526.503906034982379,524.043461657590683,528.337688126650164,533.154188536101969,533.217715621670322,523.110523211655391
872,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900008418,Copper_River_75003900008418,75003900008418.000000000000000,75003900008418,75003900008418.000000000000000,158180.003506320557790,530631574.880750298500061,349425200.000000000000000,180957000.000000000000000,34.1182251,211,16030.000000000000000,1603000.000000000000000,95,308,213,113.298253275109104,36.794763055903445,1816171.000000000000000,214,98,192,103,112,95,2354,1072.185245281598100,458.434986738656050,0.000002313159030,80.209991455078125,20.845761851081427,16.022101979523192,211,16030.000000000000000,1603000.000000000000000,0.000002313159030,56.791790008544922,56.791787695385892,4.758606558794820,10.988293001535537,76280.463137480954174,0.000002842533263,13.414505290985140,529978200.000000000000000,404000.000000000000000,0.0761715,248760103.223389714956284,46.880003942338710,3620917.413376649841666,0.682378807591762,562.101054213879479,555.950836894319309,552.759321653318239,552.595830850492462,552.324557694436635,558.017231149395002,555.100477594113045,557.020684280882733,548.933731452050665,557.132174998837968,553.764848234977421,566.570173942406086,558.994171255869674,551.911660070452854,548.803532173634721,551.586267745366285,551.211487415681631,556.362472344800494,549.373856945077932
873,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900073776,Copper_River_75003900073776,75003900073776.000000000000000,75003900073776,75003900073776.000000000000000,109709.991504753852496,190894624.987250059843063,121603700.000000000000000,69124400.000000000000000,36.2423782,212,51.000000000000000,5100.000000000000000,118,120,2,118.725490196078425,0.688232500971937,6055.000000000000000,3,119,120,119,120,118,2269,1133.303139390578281,433.196157390458382,0.000002937986665,80.209991455078125,18.893221532322588,17.071912261393305,212,51.000000000000000,5100.000000000000000,0.000003017189783,5.764056205749512,5.764053188559728,1.740002164755812,1.614924019866585,88.740110402546406,2.111884117126465,3.436232805252075,190713700.000000000000000,14400.000000000000000,0.0075500,127072210.646177440881729,66.566678163235167,2125929.927985788322985,1.113666730075705,572.356337631796578,568.309787574629922,566.673744843662917,564.862583076474152,564.438416365795433,567.500741546860354,567.494917080180244,568.058066260354167,564.068656727458574,568.271972370898652,565.814954676336697,573.530228376720515,569.348038609124842,565.641985719346394,562.790327486572210,563.966166086466728,564.757676569617047,567.782982492516794,562.917910843587606
874,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900034254,Copper_River_75003900034254,75003900034254.000000000000000,75003900034254,75003900034254.000000000000000,216859.998108730476815,987680199.910500168800354,661228800.000000000000000,326124000.000000000000000,33.0301399,213,3637.000000000000000,363700.000000000000000,59,93,34,63.868572999725060,6.206934176003298,232290.000000000000000,35,59,93,62,71,59,2451,951.146157381630701,504.743606776897025,0.000001175266107,80.954444885253906,20.623808961727622,16.097053471507291,213,3637.000000000000000,363700.000000000000000,0.000001175266107,31.446300506591797,31.446299331325690,5.064756952248902,6.355949736515619,18420.521035329256847,2.446065664291382,14.202031135559082,982781600.000000000000000,4571200.000000000000000,0.4629754,400690792.515499770641327,40.568879739799264,10572745.855497103184462,1.070462469173237,557.245994359291899,550.549306637810105,545.650178147540373,547.735487807121217,546.206243856935657,553.272467633871315,549.340622860044050,552.127459039539872,541.681415879958990,551.996875121780135,548.200556839898582,564.076705600407308,553.999971492011127,544.747599184437490,542.453250853746226,545.054548977029526,546.668292634024738,550.575352870365350,542.783274472638482
875,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900016354,Copper_River_75003900016354,75003900016354.000000000000000,75003900016354,75003900016354.000000000000000,475370.012620252440684,2655728174.936500072479248,1850402700.000000000000000,804605500.000000000000000,30.3051987,214,56215.000000000000000,5621500.000000000000000,56,854,798,135.019069643332813,165.558966658490419,7590097.000000000000000,797,60,813,63,374,56,3375,1137.680150441721253,527.942545329196719,0.000001394698756,80.320114135742188,21.602999430488250,14.019670870257645,214,56215.000000000000000,5621500.000000000000000,0.000001394698756,68.482658386230469,68.482656991531712,10.804024679072066,17.410994492022557,607348.247334036161192,0.682243525981903,43.583741760253901,2648427100.000000000000000,6581100.000000000000000,0.2478749,723708402.289018034934998,27.250846269547985,9037378.403373552486300,0.340297568428276,543.321309401452254,535.516152688115085,533.391750806977370,535.362693903547552,531.185860973503736,540.062155174587360,534.251824407208346,538.096038150257073,528.199189015105162,537.065216769757285,533.056646387825822,548.995922938462172,539.345953897858408,533.255219501893748,524.660287596952003,532.350182396498894,531.882701757596919,540.106121402173017,527.777340485714944
876,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900008591,Copper_River_75003900008591,75003900008591.000000000000000,75003900008591,75003900008591.000000000000000,97770.000504144365550,101250824.836750268936157,89055100.000000000000000,12042000.000000000000000,11.9113207,215,1606.000000000000000,160600.000000000000000,61,69,8,62.062266500622655,1.396440357637743,99672.000000000000000,9,62,69,62,64,60,2202,877.181477015666133,620.676503430010257,0.000001423718686,80.320114135742188,20.123931876538816,17.463625921373769,215,1606.000000000000000,160600.000000000000000,0.000001436695698,11.333492279052734,11.333490842357037,1.540285749232785,1.935773774334368,2473.698913267853186,0.677079051733017,3.434629559516907,97104000.000000000000000,3993100.000000000000000,3.9497671,31589428.984569251537323,31.199181868890285,751933.003919180715457,0.742643830439450,540.953131969862170,539.250837394168343,530.737598312372484,538.410066119990802,534.802622035450668,538.917010022334466,536.313149993194997,540.083763461142439,531.575163013925362,540.576520103786834,537.556291620197385,548.417071962491605,544.545417492002457,535.537530062473706,529.169498138085032,534.035471068871516,536.640163519025123,537.493730574918686,528.740423137957578
877,1,D:\GIS\AKSSF_awcHuc12_cv\AKSSF_awcHuc12_cv.gdb\Copper_River_Watersheds\Copper_River_wtd_75003900066004,Copper_River_75003900066004,75003900066004.000000000000000,75003900066004,75003900066004.000000000000000,82129.999603292308166,145517949.959499716758728,94125500.000000000000000,51271100.000000000000000,35.2629280,216,687.000000000000000,68700.000000000000000,54,71,17,62.190684133915582,4.473766389042015,42725.000000000000000,18,58,54,62,68,54,2238,924.555241319272568,494.375179339155920,0.000001406271053,80.298393249511719,23.173310905852592,17.592396607320438,216,687.000000000000000,68700.000000000000000,0.000001406271053,23.728954315185547,23.728952908914493,6.296534991193785,4.842497119339538,4325.719538950130300,5.277459144592285,13.647307205200196,145312000.000000000000000,84600.000000000000000,0.0581857,75955952.104326352477074,52.196964103374377,2368484.838389370124787,1.627623835443368,565.740378393421452,557.265432598393431,553.475784667111270,553.353519723406066,554.467757915424045,558.945128815067051,556.427866238194042,560.888827147083020,551.211115072994971,558.904839661380834,559.755640836401767,569.807407724920608,560.427677254253354,551.983089250937951,552.432446703678920,552.228585620172453,557.564264144048138,555.214368684831356,550.260033615595262
