OID_,cat_ID_con,dist_catch_coast_km,HUC12,HUC12_Review,DsContAreaSqKm,MERGE_SRC,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count
1080,Bristol_Bay_4050550,120.969799537631772,190303020205,0,86.709903999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2202-3590-4021,2,0
1081,Bristol_Bay_4050990,114.356260979613538,190303020201,0,76.195599999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_s, CH_p, S_s",325-30-10100-2202-3670,1,3
1082,Bristol_Bay_4051060,107.003165848295382,190303020204,0,150.114304000000004,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2202-3590,2,0
1083,Bristol_Bay_4051080,75.885991336418542,190303020102,0,195.156304000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, S_s, CO_s, P_s, K_r, S_r, CH_s, AC_p",325-30-10100-2202,1,5
1084,Bristol_Bay_4051420,93.466202435965982,190303020106,0,184.000896000000012,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,K_r,325-30-10100-2202-3901,2,0
1085,Bristol_Bay_4051780,93.398072221358433,190303020104,0,412.830016000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2202,1,5
1086,Bristol_Bay_4052630,114.928838115840122,190303020107,0,762.778368000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r",325-30-10100-2202,1,5
1087,Bristol_Bay_4053250,118.932573266302484,190303020203,0,1046.645504000000074,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r",325-30-10100-2202,1,5
1088,Bristol_Bay_4054380,56.100616114461587,190303020302,0,143.784096000000005,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",325-30-10100-2202-3510-4300,1,1
1089,Bristol_Bay_4055160,122.021801210362767,190303020206,0,320.518687999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2202-3590,2,0
1090,Bristol_Bay_4055500,128.609424396291388,190303020208,0,86.789800000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2202-3545,2,0
1091,Bristol_Bay_4055540,129.167218685685327,190303020209,0,1680.787199999999984,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r",325-30-10100-2202,1,5
1092,Bristol_Bay_4055830,78.104783176300970,190303020305,0,477.839903999999990,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, K_s",325-30-10100-2202-3510,1,4
1093,Bristol_Bay_4060207,12.142528580917967,190303060401,0,145.106495999999993,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_s, AC_p",325-10-10010-2023,1,1
1094,Bristol_Bay_4060767,11.647417332812823,190303060205,0,86.469296000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, P_p, CO_r",325-20-10030-2024,2,0
1095,Bristol_Bay_4061677,17.081348153839713,190303030804,1,91.531199999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2101-3030,2,0
1096,Bristol_Bay_4062507,4.688695075779957,190303031103,0,91.694304000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2035-3015-4012,2,0
1097,Bristol_Bay_4062707,0.425169314377037,190303060703,0,312.167616000000010,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10090,2,0
1098,Bristol_Bay_4062777,7.823195892096312,190303060206,0,216.069199999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, S_s, AC_p, CH_s, P_s, DV_p, K_s",325-20-10030,1,5
1099,Bristol_Bay_4062797,0.010241929431141,190303031104,0,205.070208000000008,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, CH_p, S_p, K_s, K_r, CO_p",325-30-10100-2035-3015,1,1
1100,Bristol_Bay_4062937,1.984681677220678,190303031003,0,49.371600000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,K_p,325-30-10100-2060-3038,2,0
1101,Bristol_Bay_4063287,15.037702756075875,190303060103,0,395.549184000000025,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-20-10030-2009,1,5
1102,Bristol_Bay_4063447,21.191309024022488,190303030805,0,467.369792000000018,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, P_s, S_r, S_s, K_s, K_r, AC_p, CH_s",325-30-10100-2101,1,5
1103,Bristol_Bay_4063647,14.430551440745081,190303060204,0,372.935712000000024,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, S_s, AC_p, CH_s, P_s, DV_p, K_s",325-20-10030,1,5
1104,Bristol_Bay_4063687,14.502291819474557,190303030905,0,121.420400000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,325-30-10100-2080-3010,2,0
1105,Bristol_Bay_4064097,0.990624818448548,190303060207,0,1199.736063999999942,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, CO_s, CH_s, S_s, AC_p, P_s, K_s",325-20-10030,1,5
1106,Bristol_Bay_4064277,22.889215715494014,190303060307,0,577.493632000000048,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_p, CO_p, K_p, S_s, AC_p",325-10-10010-0010,1,1
1107,Bristol_Bay_4064797,25.692037272251881,190303060601,0,703.227328000000057,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-10-10010,1,5
1108,Bristol_Bay_4065007,19.893471751083464,190303060602,0,864.374783999999977,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-10-10010,1,5
1109,Bristol_Bay_4065337,13.906201878746680,190303060604,0,1107.152640000000019,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CO_s, K_s, CH_s, S_s, P_s",325-10-10010,1,5
1110,Bristol_Bay_4065477,1.151755428710965,190303040507,0,3531.630336000000170,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, AC_p, CH_p, S_p, K_p, W_p, CO_p",325-30-10100-2031,2,0
1111,Bristol_Bay_4065606,29.294189245354147,190303060202,0,41.917000000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,325-20-10030-2033,1,1
1112,Bristol_Bay_4065837,12.773348952354471,190303030906,0,30223.507455999999365,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r, W_p",325-30-10100,1,5
1113,Bristol_Bay_4065957,2.459578863127113,190303031002,0,30476.531711999999970,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r, W_p",325-30-10100,1,5
1114,Bristol_Bay_4066047,0.385717851841336,190303031007,0,31021.635583999999653,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, S_r, P_s, K_s, K_r, W_p",325-30-10100,1,5
1115,Bristol_Bay_4066267,0.011731927255611,190303031101,0,31235.180543999998918,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, S_r, P_s, K_s, K_r, W_p",325-30-10100,1,5
1116,Bristol_Bay_4066507,0.752145851199382,190303031106,0,31356.405760000001465,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"W_p, S_s, CO_s, CO_r, AC_p, S_r, P_s, CH_s, K_r, K_s",325-30-10100,1,5
1117,Bristol_Bay_4066577,1.308548936842159,190303031108,0,35206.909952000001795,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, S_r, P_s, K_s, OM_p, K_r, W_p",325-30-10100,1,5
1118,Bristol_Bay_4066636,15.373075898652413,190303030803,0,54.756599999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2101-3046,2,0
1119,Bristol_Bay_4066776,24.993745256710234,190303060303,0,42.222099999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",325-10-10010-2071-3019-4034,1,1
1120,Bristol_Bay_4066846,34.559351595165786,190303060306,0,64.611900000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_s, CO_p",325-10-10010-2087,1,1
1121,Bristol_Bay_4067116,46.469485314349583,190303030703,1,56.185200000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2112-3251,2,0
1122,Bristol_Bay_4067236,24.179422347091450,190303030901,0,76.401296000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2111,2,0
1123,Bristol_Bay_4067386,13.046290764450285,190303040404,0,80.774304000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2031-3028-4012,2,0
1124,Bristol_Bay_4067816,33.990237210817561,190303030706,0,69.601504000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,325-30-10100-2110,2,0
1125,Bristol_Bay_4068046,46.071544800995120,190303030702,0,162.550207999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2112,2,0
1126,Bristol_Bay_4068136,36.717984035367280,190303030705,0,125.619799999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_s, K_r, CH_s",325-30-10100-2121,1,2
1127,Bristol_Bay_4068386,51.902788612435543,190303030704,0,271.241311999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2112,2,0
1128,Bristol_Bay_4068633,117.243851055461846,190303021501,0,3.233000000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2202-3076,2,0
1129,Bristol_Bay_4070796,28.435716543205739,190303040402,0,44.838099999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_s, S_s",325-30-10100-2031-3028-4031,1,3
1130,Bristol_Bay_4071086,43.605543850730449,190303060101,0,106.870999999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-20-10030-2009,1,5
1131,Bristol_Bay_4071296,33.125522455121356,190303060302,0,58.991599999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,325-10-10010-2071-3022,1,1
1132,Bristol_Bay_4071606,27.464448250955705,190303060102,0,264.030704000000014,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-20-10030-2009,1,5
1133,Bristol_Bay_4071786,28.732851600096105,190303030602,0,75.938704000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,325-30-10100-2110-3115-4403,2,0
1134,Bristol_Bay_4072006,28.698738063159812,190303040401,0,96.688800000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_s, S_s",325-30-10100-2031-3028,1,3
1135,Bristol_Bay_4072026,43.916797562166508,190303030509,0,55.758899999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2129-3012,2,0
1136,Bristol_Bay_4072656,28.283128090026118,190303060304,0,163.048896000000013,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",325-10-10010-2071-3019,1,1
1137,Bristol_Bay_4072876,20.656808883434266,190303040403,0,218.089696000000004,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_s, S_s",325-30-10100-2031-3028,1,3
1138,Bristol_Bay_4073126,21.470171178704444,190303030801,0,143.317791999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2101,1,5
1139,Bristol_Bay_4073416,37.692078238699452,190303030604,0,347.821792000000016,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,325-30-10100-2110-3115-4403,2,0
1140,Bristol_Bay_4073516,12.915540096158052,190303040405,0,365.713983999999982,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2031-3028,1,5
1141,Bristol_Bay_4073536,14.823637578550125,190303030802,0,207.130704000000009,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, S_r, P_s, K_s, K_r",325-30-10100-2101,1,5
1142,Bristol_Bay_4073586,35.479439878866728,190303030605,0,442.919616000000019,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,325-30-10100-2110-3115,2,0
1143,Bristol_Bay_4073786,43.898627834220029,190303060201,0,81.325199999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, CH_s, S_s, AC_p, K_s, CO_p",325-20-10030-2047,1,3
1144,Bristol_Bay_4074196,24.464216544151153,190303060203,0,310.503392000000019,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, CO_p, K_s, P_p, S_s, AC_p, DV_p",325-20-10030-0010,1,3
1145,Bristol_Bay_4074696,36.669980916427782,190303040503,0,93.412199999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s, W_p",325-30-10100-2031-3099,1,5
1146,Bristol_Bay_4075046,32.681938680675970,190303060301,0,111.073599999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, S_s, AC_p, CH_s",325-10-10010-2071,1,3
1147,Bristol_Bay_4075226,25.854723698084221,190303060305,0,393.768191999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CH_s, S_s",325-10-10010-2071,1,3
1148,Bristol_Bay_4075606,41.478324712692022,190303030510,0,1844.113663999999972,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2129,1,5
1149,Bristol_Bay_4075766,49.596340384035365,190303030305,0,473.811904000000027,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, S_r, K_s, K_r",325-30-10100-2141,1,4
1150,Bristol_Bay_4075956,25.496151638555069,190303040504,0,2839.399167999999918,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, CO_s, K_s, P_p, S_s, AC_p, W_p",325-30-10100-2031-0010,1,4
1151,Bristol_Bay_4076106,14.904970854535344,190303040505,0,2988.878079999999954,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, AC_p, CH_p, S_p, K_p, W_p, CO_p",325-30-10100-2031,2,0
1152,Bristol_Bay_4076215,42.161570182793135,190303040303,0,52.471899999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,325-30-10100-2031-3118-4062,1,1
1153,Bristol_Bay_4076306,50.052503804982514,190303030208,0,25443.000319999999192,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r, W_p",325-30-10100,1,5
1154,Bristol_Bay_4076505,45.676083654195175,190303040304,0,38.041200000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, P_s, S_s, CO_p",325-30-10100-2031-3118-4006,1,3
1155,Bristol_Bay_4076575,62.344212725653470,190303030206,0,52.480200000000004,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2151,2,0
1156,Bristol_Bay_4076616,32.223059729046518,190303030707,0,28359.817215999999462,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_s, AC_p, P_s, K_s, K_r, W_p",325-30-10100,1,5
1157,Bristol_Bay_4078585,68.470600221298938,190303030201,0,70.734095999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_s, K_r",325-30-10100-2180,1,1
1158,Bristol_Bay_4078755,58.273613439919664,190303030303,0,50.036799999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2141-3121,2,0
1159,Bristol_Bay_4080045,51.897030398897122,190303040502,0,80.392303999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_s, CH_s, CO_p, S_s",325-30-10100-2031-3117,1,3
1160,Bristol_Bay_4080345,71.215961562613657,190303030104,0,103.204303999999993,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2190-3008,2,0
1161,Bristol_Bay_4080545,55.113177385873406,190303030304,0,76.541799999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r, CH_s",325-30-10100-2141-3111,1,1
1162,Bristol_Bay_4080635,76.222269543511203,190303030102,0,51.890999999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2190-3301,2,0
1163,Bristol_Bay_4080805,45.654006729250248,190303030506,0,190.798000000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2129-3020,2,0
1164,Bristol_Bay_4080875,64.848751611475322,190303030205,0,164.284191999999990,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_r, CO_p",325-30-10100-2161,2,0
1165,Bristol_Bay_4080935,75.637009187158938,190303030101,0,103.463999999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2190,2,0
1166,Bristol_Bay_4080945,44.196069320133091,190303030405,0,174.907199999999989,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2129-3045,1,5
1167,Bristol_Bay_4081035,44.230551761663911,190303030501,0,109.807800000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2129-3035,2,0
1168,Bristol_Bay_4081285,77.775978604543397,190303030105,0,168.304095999999987,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_s, CH_s",325-30-10100-2190-3008,1,3
1169,Bristol_Bay_4082701,109.818073404055554,190303020504,0,30.556600000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_s, CO_p",325-30-10100-2202-3510-4054-5005,1,1
1170,Bristol_Bay_4082741,170.940783873069478,190303020802,0,65.209199999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2202-3281-4101,2,0
1171,Bristol_Bay_4082971,136.808421292559245,190303020704,0,46.531999999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2202-3481,2,0
1172,Bristol_Bay_4083421,177.300398805880604,190303010107,0,56.559699999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2650,2,0
1173,Bristol_Bay_4083471,170.338331232316847,190303010406,0,61.767200000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2497-3031,2,0
1174,Bristol_Bay_4083725,53.023954385312997,190303030406,0,93.809696000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-30-10100-2129-3040,1,5
1175,Bristol_Bay_4083781,146.183719918799682,190303020706,0,80.838303999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2202-3431,2,0
1176,Bristol_Bay_4084075,57.375668166048342,190303040501,0,151.206896000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, S_s, AC_p, CH_p, K_p, CO_p",325-30-10100-2031-3121,1,1
1177,Bristol_Bay_4084241,148.265322181324791,190303010604,0,57.923000000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_r, CO_p",325-30-10100-2435-3116-4021,2,0
1178,Bristol_Bay_4084271,119.421034370646581,190303020505,0,74.367295999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, K_s",325-30-10100-2202-3510-4028,1,1
1179,Bristol_Bay_4084315,44.414811209689987,190303030407,0,172.026895999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, AC_p, S_s, P_s, CO_s, K_s",325-30-10100-2129-3040,1,5
1180,Bristol_Bay_4084501,179.417534000029320,190303010404,0,78.013000000000005,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2497-3226-4080,2,0
1181,Bristol_Bay_4084581,188.442795947646772,190303010105,0,59.884999999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_r, K_r",325-30-10100-2702,2,0
1182,Bristol_Bay_4084915,66.189458437497890,190303040302,0,80.857504000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, AC_p",325-30-10100-2031-3118-4119,2,0
1183,Bristol_Bay_4084941,162.970903408273273,190303010408,0,83.490095999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_p",325-30-10100-2497-3019,1,1
1184,Bristol_Bay_4084971,173.051833770119060,190303010301,0,55.630499999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2575,2,0
1185,Bristol_Bay_4085325,47.926174139931732,190303030404,0,569.940607999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, CO_s, AC_p, K_s",325-30-10100-2129-3050,1,3
1186,Bristol_Bay_4085365,64.136183270409887,190303030203,0,104.600399999999993,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2170,2,0
1187,Bristol_Bay_4085381,170.551547929999117,190303020801,0,93.244600000000005,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10100-2202-3281,2,0
